epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
126,16830.2,1.07072,1.69167,1.2236,1.51584,0,0.67986,0.65644,0.6718,0.47003,0.65247,0.66697,0.66506,0.44811,1.22612,1.35447,1.34936,1.59074,0,0.00038125,0.00038125,0.00038125
127,16964.1,1.08669,1.70022,1.23948,1.52522,0,0.70956,0.64931,0.6766,0.47828,0.70815,0.64044,0.66559,0.44948,1.19122,1.34802,1.31427,1.56627,0,0.0003763,0.0003763,0.0003763
128,17096.2,1.07151,1.67556,1.21485,1.51857,0,0.73429,0.66055,0.67247,0.46781,0.71836,0.65249,0.65807,0.44461,1.21799,1.34037,1.32723,1.59588,0,0.00037135,0.00037135,0.00037135
129,17230,1.06005,1.68887,1.22218,1.51092,0,0.73758,0.64865,0.66512,0.46683,0.75623,0.62868,0.66325,0.44568,1.2354,1.37173,1.32048,1.61369,0,0.0003664,0.0003664,0.0003664
130,17363.8,1.07379,1.68432,1.23112,1.51961,0,0.71431,0.63617,0.6609,0.46324,0.71558,0.62453,0.65253,0.44206,1.22346,1.36426,1.35833,1.61953,0,0.00036145,0.00036145,0.00036145
131,17497.5,1.06373,1.65729,1.20419,1.51126,0,0.7122,0.66206,0.66087,0.46407,0.69643,0.66299,0.65638,0.4436,1.20514,1.35636,1.35866,1.59631,0,0.0003565,0.0003565,0.0003565
132,17629.6,1.06813,1.63466,1.21093,1.51662,0,0.72023,0.64515,0.66742,0.45261,0.70827,0.64307,0.6549,0.43785,1.20691,1.35639,1.35958,1.60449,0,0.00035155,0.00035155,0.00035155
133,17763.4,1.059,1.67632,1.221,1.50381,0,0.68906,0.6765,0.67578,0.46949,0.71536,0.64032,0.66225,0.44837,1.20535,1.35459,1.33637,1.59801,0,0.0003466,0.0003466,0.0003466
134,17897.7,1.06027,1.63807,1.18617,1.50271,0,0.81287,0.62147,0.67879,0.46665,0.79529,0.61288,0.66741,0.44639,1.21144,1.36369,1.32883,1.58703,0,0.00034165,0.00034165,0.00034165
135,18031.6,1.06182,1.67869,1.208,1.51447,0,0.76591,0.6177,0.68148,0.47832,0.72289,0.63107,0.67334,0.45759,1.20702,1.35923,1.30705,1.58234,0,0.0003367,0.0003367,0.0003367
136,18163.6,1.06706,1.67611,1.21821,1.51747,0,0.73143,0.61946,0.65647,0.45908,0.73998,0.62937,0.66343,0.44683,1.23438,1.36132,1.32113,1.62072,0,0.00033175,0.00033175,0.00033175
137,18297.6,1.06523,1.67326,1.21096,1.50812,0,0.72974,0.664,0.66782,0.455,0.71665,0.65495,0.65685,0.43924,1.21634,1.37711,1.36191,1.58824,0,0.0003268,0.0003268,0.0003268
138,18431.4,1.0676,1.67352,1.20688,1.50379,0,0.70483,0.65629,0.66798,0.4608,0.69317,0.65538,0.65408,0.44244,1.2014,1.39134,1.33644,1.60364,0,0.00032185,0.00032185,0.00032185
139,18565,1.04495,1.66572,1.18802,1.49599,0,0.74808,0.61735,0.66809,0.47,0.71175,0.62988,0.65744,0.43801,1.20563,1.38264,1.33182,1.597,0,0.0003169,0.0003169,0.0003169
140,18697.8,1.05473,1.64971,1.18493,1.49493,0,0.77541,0.62568,0.68134,0.47304,0.75992,0.61882,0.66278,0.44588,1.19568,1.38703,1.31247,1.57649,0,0.00031195,0.00031195,0.00031195
141,18831.4,1.04745,1.66044,1.18939,1.49474,0,0.72807,0.65569,0.67456,0.46951,0.69265,0.65567,0.66554,0.44452,1.1936,1.36726,1.34578,1.58976,0,0.000307,0.000307,0.000307
142,18965.6,1.04336,1.65516,1.17318,1.49032,0,0.69479,0.66207,0.6627,0.46437,0.68035,0.65511,0.64944,0.44801,1.21153,1.36236,1.33327,1.59142,0,0.00030205,0.00030205,0.00030205
143,19099.1,1.0329,1.64572,1.17017,1.48524,0,0.7155,0.67111,0.66961,0.47044,0.70556,0.66953,0.66078,0.45071,1.21073,1.35482,1.32918,1.5842,0,0.0002971,0.0002971,0.0002971
144,19233.5,1.04308,1.64638,1.17999,1.49448,0,0.73252,0.65655,0.67334,0.47877,0.71936,0.65232,0.66442,0.45294,1.21524,1.3571,1.33006,1.60284,0,0.00029215,0.00029215,0.00029215
145,19366.1,1.04272,1.64792,1.17543,1.4872,0,0.76252,0.63442,0.67899,0.47753,0.74703,0.62827,0.66021,0.45537,1.20688,1.35506,1.31258,1.59331,0,0.0002872,0.0002872,0.0002872
146,19500.1,1.03319,1.65519,1.16089,1.47015,0,0.79139,0.62059,0.67106,0.47379,0.77618,0.62477,0.66269,0.45114,1.19185,1.37182,1.34094,1.5878,0,0.00028225,0.00028225,0.00028225
147,19634.5,1.03968,1.64751,1.16776,1.48955,0,0.74628,0.65012,0.67815,0.47277,0.72862,0.63924,0.66477,0.44944,1.19049,1.36578,1.33919,1.5809,0,0.0002773,0.0002773,0.0002773
148,19769.3,1.04382,1.64317,1.18137,1.49278,0,0.68891,0.68246,0.67875,0.47208,0.68061,0.66367,0.6666,0.44554,1.19044,1.36154,1.36041,1.58664,0,0.00027235,0.00027235,0.00027235
149,19901.1,1.03412,1.64321,1.17014,1.4828,0,0.70504,0.66431,0.67482,0.48375,0.69903,0.64966,0.66541,0.45489,1.15595,1.36046,1.34171,1.5496,0,0.0002674,0.0002674,0.0002674
150,20035.2,1.0454,1.65667,1.17132,1.48182,0,0.70852,0.65771,0.67512,0.47821,0.73133,0.64691,0.66278,0.44849,1.16718,1.36692,1.31436,1.56553,0,0.00026245,0.00026245,0.00026245
151,20169.5,1.04524,1.63983,1.16756,1.48478,0,0.68733,0.66997,0.67364,0.4713,0.71055,0.65098,0.66254,0.44618,1.18377,1.34835,1.33004,1.57237,0,0.0002575,0.0002575,0.0002575
152,20303,1.03915,1.63297,1.16857,1.48872,0,0.79711,0.64259,0.68822,0.48741,0.77855,0.63533,0.67205,0.45797,1.16766,1.35097,1.30845,1.55538,0,0.00025255,0.00025255,0.00025255
153,20433.7,1.03369,1.65397,1.16769,1.47635,0,0.76237,0.64752,0.68719,0.48994,0.73164,0.65724,0.67258,0.45526,1.18456,1.35114,1.32804,1.57412,0,0.0002476,0.0002476,0.0002476
154,20567.7,1.04024,1.59908,1.15254,1.4852,0,0.73593,0.67523,0.68285,0.47951,0.72777,0.67056,0.67064,0.45475,1.18256,1.34286,1.32126,1.58169,0,0.00024265,0.00024265,0.00024265
155,20701,1.03127,1.62904,1.16223,1.47819,0,0.70817,0.67956,0.68398,0.48869,0.69812,0.6746,0.67365,0.45506,1.18077,1.34877,1.3077,1.59369,0,0.0002377,0.0002377,0.0002377
156,20834.6,1.01529,1.6147,1.13117,1.47463,0,0.74283,0.65058,0.67473,0.48302,0.74024,0.64964,0.66884,0.45864,1.1751,1.34853,1.32369,1.5874,0,0.00023275,0.00023275,0.00023275
157,20967.8,1.02444,1.59922,1.14751,1.47153,0,0.73537,0.67345,0.67613,0.47839,0.73382,0.66353,0.66875,0.45993,1.16475,1.36472,1.31584,1.5593,0,0.0002278,0.0002278,0.0002278
158,21099.8,1.01614,1.61002,1.12757,1.46456,0,0.75138,0.67213,0.6782,0.4754,0.7353,0.66613,0.66031,0.45538,1.15868,1.37168,1.32715,1.56534,0,0.00022285,0.00022285,0.00022285
159,21233.1,1.02504,1.62256,1.14471,1.47458,0,0.75625,0.65358,0.67753,0.47496,0.7464,0.65653,0.66635,0.45466,1.15004,1.37673,1.3145,1.55436,0,0.0002179,0.0002179,0.0002179
160,21366.1,1.00653,1.59723,1.12605,1.46718,0,0.8343,0.62304,0.6794,0.47998,0.82157,0.62216,0.66693,0.45617,1.14433,1.36571,1.3235,1.55253,0,0.00021295,0.00021295,0.00021295
161,21461,1.02203,1.60241,1.13266,1.47174,0,0.81211,0.62873,0.67741,0.48851,0.79624,0.62873,0.66856,0.45585,1.14349,1.37168,1.30402,1.54261,0,0.000208,0.000208,0.000208
162,21541.2,1.02212,1.62019,1.13252,1.47155,0,0.77053,0.63677,0.67409,0.4773,0.75472,0.63712,0.66245,0.44978,1.15154,1.36822,1.33759,1.54395,0,0.00020305,0.00020305,0.00020305
163,21620.2,1.02184,1.59813,1.13051,1.48008,0,0.7264,0.65787,0.67519,0.47711,0.70989,0.6541,0.66461,0.45589,1.16547,1.37225,1.34591,1.54988,0,0.0001981,0.0001981,0.0001981
164,21698.9,1.01828,1.60957,1.13191,1.46922,0,0.71372,0.66952,0.67739,0.48406,0.70609,0.66456,0.66992,0.46158,1.16233,1.37277,1.33939,1.54744,0,0.00019315,0.00019315,0.00019315
165,21778,1.02287,1.62195,1.13456,1.47384,0,0.81337,0.62931,0.68067,0.48493,0.79513,0.62235,0.67294,0.46267,1.16357,1.35688,1.32892,1.55233,0,0.0001882,0.0001882,0.0001882
166,21857.4,1.01119,1.59607,1.11507,1.46426,0,0.75554,0.65734,0.68307,0.48439,0.74251,0.65477,0.67946,0.46542,1.16145,1.35431,1.3225,1.5575,0,0.00018325,0.00018325,0.00018325
167,21937.6,1.0031,1.5955,1.10888,1.46748,0,0.77135,0.64381,0.68329,0.48547,0.76202,0.63311,0.67175,0.46154,1.16054,1.35215,1.31975,1.55933,0,0.0001783,0.0001783,0.0001783
168,22017.2,1.00332,1.58762,1.11771,1.45227,0,0.7559,0.6488,0.68487,0.49387,0.77713,0.63848,0.67906,0.46731,1.14849,1.3422,1.31294,1.55601,0,0.00017335,0.00017335,0.00017335
169,22096.8,0.9941,1.58277,1.11139,1.46478,0,0.74576,0.66225,0.67805,0.48926,0.7391,0.65728,0.67215,0.46141,1.15231,1.34263,1.31679,1.55809,0,0.0001684,0.0001684,0.0001684
170,22176.2,1.00488,1.6029,1.11283,1.46114,0,0.72213,0.66419,0.67286,0.48354,0.72829,0.65146,0.66347,0.45644,1.14633,1.35018,1.32241,1.5517,0,0.00016345,0.00016345,0.00016345
171,22256,1.01148,1.58191,1.10669,1.46142,0,0.71175,0.6691,0.67397,0.48683,0.76347,0.63979,0.67021,0.45938,1.13806,1.3499,1.31787,1.53576,0,0.0001585,0.0001585,0.0001585
172,22336.1,1.00371,1.58375,1.10764,1.4552,0,0.73563,0.65428,0.67283,0.4875,0.74415,0.65203,0.67388,0.45989,1.14031,1.35042,1.31294,1.53277,0,0.00015355,0.00015355,0.00015355
173,22415.4,1.00709,1.58743,1.12129,1.46288,0,0.76172,0.66008,0.67894,0.49359,0.75064,0.6594,0.67205,0.46274,1.1317,1.35568,1.31709,1.53689,0,0.0001486,0.0001486,0.0001486
174,22495.1,0.99536,1.57413,1.10034,1.4504,0,0.75947,0.66214,0.67835,0.49316,0.74671,0.65488,0.67553,0.46435,1.14297,1.35367,1.31217,1.54651,0,0.00014365,0.00014365,0.00014365
175,22575.3,1.0042,1.59288,1.1072,1.45821,0,0.79264,0.63954,0.6843,0.49499,0.78138,0.63693,0.68301,0.46569,1.16081,1.3536,1.29579,1.56299,0,0.0001387,0.0001387,0.0001387
176,22655.2,0.99674,1.56763,1.08961,1.44484,0,0.80957,0.63636,0.68066,0.48984,0.78205,0.6356,0.66902,0.4635,1.16715,1.37137,1.306,1.56179,0,0.00013375,0.00013375,0.00013375
177,22735.2,1.0009,1.57627,1.10508,1.45164,0,0.77751,0.64587,0.68222,0.48418,0.76712,0.64441,0.67961,0.46175,1.17377,1.3636,1.31882,1.56108,0,0.0001288,0.0001288,0.0001288
178,22814.6,0.99932,1.5755,1.10359,1.45384,0,0.7321,0.66416,0.68352,0.48998,0.73293,0.65061,0.67218,0.46529,1.16257,1.35509,1.32294,1.54938,0,0.00012385,0.00012385,0.00012385
179,22893.8,0.98291,1.5493,1.09594,1.44225,0,0.76661,0.65641,0.68144,0.49218,0.74306,0.64335,0.67201,0.46639,1.15632,1.35342,1.31839,1.54295,0,0.0001189,0.0001189,0.0001189
180,22973.2,0.98493,1.54105,1.08862,1.45095,0,0.77649,0.64248,0.67993,0.4878,0.76526,0.64195,0.67514,0.46406,1.16573,1.35349,1.31267,1.55623,0,0.00011395,0.00011395,0.00011395
181,23052.4,0.99889,1.60905,1.09393,1.44916,0,0.76152,0.6545,0.67886,0.48531,0.74751,0.65414,0.67558,0.46062,1.16085,1.3529,1.29943,1.5561,0,0.000109,0.000109,0.000109
182,23132.1,0.99853,1.5739,1.09167,1.44697,0,0.74204,0.66906,0.67888,0.48912,0.72878,0.66722,0.67548,0.46223,1.15613,1.35466,1.2937,1.55542,0,0.00010405,0.00010405,0.00010405
183,23211.7,0.97279,1.56323,1.0727,1.44077,0,0.72757,0.67164,0.67942,0.49362,0.70886,0.66641,0.6756,0.46379,1.15514,1.36397,1.29922,1.55434,0,9.91e-05,9.91e-05,9.91e-05
184,23291.3,0.98525,1.55922,1.07465,1.44047,0,0.70405,0.66705,0.68209,0.49408,0.70655,0.6639,0.6783,0.46465,1.15087,1.36561,1.30713,1.55049,0,9.415e-05,9.415e-05,9.415e-05
185,23370.9,0.99252,1.57277,1.0864,1.4475,0,0.74921,0.66387,0.68337,0.49347,0.73114,0.66521,0.67551,0.46475,1.14661,1.35554,1.31165,1.5481,0,8.92e-05,8.92e-05,8.92e-05
186,23451,0.97327,1.57004,1.06808,1.43874,0,0.76333,0.66173,0.68549,0.49348,0.7416,0.65439,0.66828,0.46356,1.14456,1.35811,1.3098,1.53991,0,8.425e-05,8.425e-05,8.425e-05
187,23531,0.9929,1.58428,1.09496,1.44405,0,0.77771,0.65865,0.68605,0.49306,0.75554,0.65448,0.66868,0.46493,1.1373,1.3549,1.31015,1.53749,0,7.93e-05,7.93e-05,7.93e-05
188,23611.6,0.97279,1.57679,1.06838,1.42916,0,0.79682,0.65938,0.68651,0.49963,0.77941,0.65313,0.67117,0.46582,1.13785,1.34612,1.30383,1.53696,0,7.435e-05,7.435e-05,7.435e-05
189,23692.2,0.98194,1.57201,1.08273,1.43701,0,0.7764,0.65312,0.68408,0.49639,0.76167,0.64681,0.66638,0.46669,1.1389,1.34477,1.30326,1.54142,0,6.94e-05,6.94e-05,6.94e-05
190,23771.2,0.99133,1.57284,1.08601,1.45183,0,0.78274,0.6448,0.6826,0.49569,0.76152,0.63659,0.66441,0.46571,1.13659,1.34521,1.30422,1.54096,0,6.445e-05,6.445e-05,6.445e-05
191,23850.8,1.00432,1.39537,1.07663,1.48634,0,0.77276,0.65695,0.68876,0.49471,0.75908,0.65236,0.67462,0.46889,1.13281,1.34694,1.2918,1.52956,0,5.95e-05,5.95e-05,5.95e-05
192,23929.2,0.99132,1.36348,1.06203,1.47801,0,0.74361,0.66344,0.69029,0.49696,0.7354,0.65721,0.67483,0.47402,1.12871,1.35181,1.28657,1.52312,0,5.455e-05,5.455e-05,5.455e-05
193,24008.2,0.99292,1.37211,1.0381,1.47302,0,0.76209,0.66878,0.68859,0.49958,0.75069,0.66087,0.6748,0.4723,1.12877,1.3497,1.28203,1.52243,0,4.96e-05,4.96e-05,4.96e-05
194,24087.5,0.99051,1.38167,1.04786,1.48075,0,0.76673,0.66974,0.68885,0.50665,0.75045,0.65921,0.67451,0.47726,1.12695,1.34799,1.27986,1.52335,0,4.465e-05,4.465e-05,4.465e-05
195,24166.7,0.98435,1.35028,1.02922,1.46781,0,0.77266,0.66154,0.69251,0.50997,0.76215,0.64705,0.67924,0.4789,1.12175,1.34449,1.27929,1.52261,0,3.97e-05,3.97e-05,3.97e-05
196,24245.8,0.96601,1.35473,1.03232,1.45934,0,0.77051,0.66752,0.69038,0.5077,0.7609,0.66343,0.6833,0.47932,1.12065,1.34191,1.27857,1.5222,0,3.475e-05,3.475e-05,3.475e-05
197,24325.5,0.97932,1.36387,1.02855,1.46563,0,0.77372,0.65957,0.69173,0.50891,0.76482,0.65524,0.68388,0.48092,1.1169,1.3452,1.26957,1.51929,0,2.98e-05,2.98e-05,2.98e-05
198,24404.6,0.9692,1.35164,1.0168,1.46652,0,0.77795,0.65876,0.6934,0.50929,0.76912,0.65764,0.6873,0.4806,1.11323,1.34873,1.26985,1.51516,0,2.485e-05,2.485e-05,2.485e-05
199,24484.1,0.95084,1.33752,1.00697,1.44645,0,0.78809,0.65486,0.69158,0.50652,0.77433,0.6566,0.68579,0.47791,1.10914,1.34958,1.26849,1.51324,0,1.99e-05,1.99e-05,1.99e-05
200,24562.7,0.96169,1.35111,1.01385,1.45437,0,0.78834,0.64779,0.69228,0.50963,0.77568,0.64882,0.68599,0.48123,1.11262,1.34684,1.26957,1.51476,0,1.495e-05,1.495e-05,1.495e-05
