epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
126,13523,1.02557,1.688,1.18276,1.37749,0,0.71345,0.66661,0.67369,0.47883,0.7098,0.66524,0.67038,0.44832,1.13715,1.40898,1.34582,1.41831,0,0.00038125,0.00038125,0.00038125
127,13630.7,1.05357,1.71777,1.20543,1.3866,0,0.7102,0.67316,0.67121,0.48142,0.69907,0.68841,0.6744,0.44682,1.14743,1.38066,1.31534,1.41163,0,0.0003763,0.0003763,0.0003763
128,13741.3,1.03203,1.68847,1.18,1.37607,0,0.78341,0.64096,0.67828,0.48761,0.81245,0.62769,0.67225,0.45686,1.13273,1.36021,1.30262,1.38759,0,0.00037135,0.00037135,0.00037135
129,13848.3,1.03172,1.70798,1.18603,1.3818,0,0.72248,0.67031,0.68449,0.48646,0.6727,0.69417,0.67721,0.45159,1.12447,1.36988,1.31504,1.39809,0,0.0003664,0.0003664,0.0003664
130,13956.3,1.03147,1.68739,1.18074,1.37457,0,0.74503,0.68029,0.67401,0.47612,0.73528,0.67734,0.66887,0.44698,1.14017,1.36891,1.3205,1.402,0,0.00036145,0.00036145,0.00036145
131,14063.3,1.02091,1.67761,1.16822,1.37002,0,0.75988,0.66572,0.67517,0.48141,0.74752,0.66085,0.67587,0.44965,1.1637,1.36767,1.30441,1.42725,0,0.0003565,0.0003565,0.0003565
132,14170.3,1.01084,1.63402,1.16163,1.3706,0,0.78415,0.65918,0.68481,0.47763,0.76383,0.65317,0.67959,0.45204,1.14082,1.395,1.28425,1.40328,0,0.00035155,0.00035155,0.00035155
133,14281,1.0176,1.68772,1.1683,1.35942,0,0.80147,0.64544,0.68221,0.48851,0.78865,0.64012,0.68002,0.45826,1.12937,1.38058,1.29774,1.40695,0,0.0003466,0.0003466,0.0003466
134,14388.6,1.01661,1.64825,1.15418,1.3674,0,0.74327,0.66449,0.67978,0.49137,0.74273,0.65816,0.68183,0.45925,1.10133,1.39218,1.29055,1.37273,0,0.00034165,0.00034165,0.00034165
135,14496.2,1.02396,1.67841,1.17014,1.3757,0,0.76317,0.64784,0.67486,0.48379,0.7615,0.64344,0.67592,0.44529,1.10272,1.42011,1.30155,1.37009,0,0.0003367,0.0003367,0.0003367
136,14603.5,1.02608,1.68605,1.17064,1.37755,0,0.7033,0.67722,0.67598,0.48162,0.75175,0.64386,0.66901,0.44717,1.11734,1.39345,1.33822,1.38333,0,0.00033175,0.00033175,0.00033175
137,14710.9,1.02473,1.68713,1.17103,1.37019,0,0.82255,0.6311,0.67859,0.49415,0.8109,0.61745,0.6677,0.45336,1.11236,1.40281,1.31308,1.38165,0,0.0003268,0.0003268,0.0003268
138,14818.9,1.01879,1.68665,1.1654,1.36244,0,0.78683,0.6433,0.6783,0.4981,0.77312,0.63664,0.67351,0.45904,1.12092,1.41483,1.3233,1.40275,0,0.00032185,0.00032185,0.00032185
139,14929.3,1.00525,1.67834,1.13409,1.35939,0,0.81847,0.63117,0.67914,0.49145,0.82032,0.63117,0.68128,0.45056,1.12886,1.40418,1.30254,1.41192,0,0.0003169,0.0003169,0.0003169
140,15036.8,1.00811,1.6587,1.14416,1.35272,0,0.74705,0.664,0.68541,0.50025,0.756,0.66393,0.69059,0.46167,1.11183,1.38024,1.26166,1.38385,0,0.00031195,0.00031195,0.00031195
141,15144.3,0.99732,1.67512,1.13774,1.35204,0,0.76511,0.6592,0.67256,0.48987,0.77104,0.6543,0.67389,0.44745,1.10335,1.38469,1.29695,1.38676,0,0.000307,0.000307,0.000307
142,15251.9,1.00559,1.66184,1.13698,1.35335,0,0.7399,0.65578,0.67098,0.48908,0.74171,0.6652,0.68387,0.45362,1.10888,1.40859,1.3152,1.38994,0,0.00030205,0.00030205,0.00030205
143,15359.9,0.99597,1.65798,1.12885,1.35449,0,0.70445,0.68374,0.68913,0.50482,0.72168,0.67567,0.68793,0.463,1.09698,1.41325,1.26511,1.37947,0,0.0002971,0.0002971,0.0002971
144,15471,1.00754,1.65745,1.14533,1.35944,0,0.75279,0.66699,0.68723,0.50328,0.82485,0.62101,0.68256,0.46503,1.10052,1.40196,1.2921,1.38157,0,0.00029215,0.00029215,0.00029215
145,15578.7,0.99614,1.64714,1.12575,1.34175,0,0.73175,0.66455,0.68033,0.49738,0.68745,0.66862,0.67358,0.46083,1.09047,1.40224,1.28428,1.38041,0,0.0002872,0.0002872,0.0002872
146,15686.5,0.9944,1.66042,1.1275,1.33796,0,0.74056,0.65674,0.68074,0.49515,0.72969,0.65685,0.68172,0.46078,1.10795,1.39979,1.28442,1.38588,0,0.00028225,0.00028225,0.00028225
147,15793.9,1.00015,1.66754,1.13538,1.35216,0,0.71667,0.66282,0.68528,0.49732,0.71438,0.67588,0.68334,0.464,1.10791,1.39392,1.28314,1.3855,0,0.0002773,0.0002773,0.0002773
148,15902.1,0.99555,1.64391,1.13036,1.34864,0,0.74473,0.65484,0.68612,0.49731,0.70947,0.66393,0.68313,0.46391,1.11412,1.38925,1.28996,1.37909,0,0.00027235,0.00027235,0.00027235
149,16012.8,0.99066,1.65132,1.13052,1.34424,0,0.74197,0.66189,0.68111,0.49718,0.74017,0.66875,0.68689,0.46394,1.09701,1.38998,1.27282,1.37247,0,0.0002674,0.0002674,0.0002674
150,16121.3,1.00211,1.66879,1.11803,1.34228,0,0.75044,0.65988,0.68489,0.49548,0.73012,0.6678,0.68809,0.46406,1.0911,1.41108,1.29083,1.36454,0,0.00026245,0.00026245,0.00026245
151,16229.4,0.99572,1.64913,1.12736,1.34659,0,0.80798,0.62164,0.68285,0.49716,0.81121,0.62352,0.68225,0.46184,1.0971,1.40407,1.28598,1.37371,0,0.0002575,0.0002575,0.0002575
152,16337,0.99148,1.63509,1.12016,1.34195,0,0.78415,0.65801,0.6924,0.50643,0.75739,0.6546,0.68999,0.46664,1.09989,1.39805,1.24625,1.37134,0,0.00025255,0.00025255,0.00025255
153,16444.7,0.99937,1.66007,1.11156,1.34447,0,0.80757,0.65744,0.68636,0.50867,0.81576,0.65342,0.69229,0.47069,1.08126,1.40396,1.26569,1.36357,0,0.0002476,0.0002476,0.0002476
154,16553.9,0.98426,1.61647,1.09657,1.33649,0,0.78149,0.65995,0.68246,0.49921,0.79817,0.65825,0.69156,0.46442,1.09429,1.39926,1.28231,1.37738,0,0.00024265,0.00024265,0.00024265
155,16664.3,0.98326,1.63954,1.11458,1.33877,0,0.85017,0.63443,0.68726,0.49823,0.84221,0.64111,0.68922,0.46596,1.09872,1.38959,1.26564,1.37521,0,0.0002377,0.0002377,0.0002377
156,16771.4,0.97461,1.61313,1.09452,1.34021,0,0.73396,0.67054,0.68815,0.49846,0.71158,0.67062,0.69067,0.46395,1.09908,1.38586,1.27112,1.38419,0,0.00023275,0.00023275,0.00023275
157,16878.7,0.97213,1.61321,1.09353,1.32976,0,0.78815,0.65529,0.68715,0.49652,0.77732,0.65152,0.6926,0.46465,1.09495,1.38939,1.26443,1.37268,0,0.0002278,0.0002278,0.0002278
158,16986.1,0.96735,1.61567,1.08881,1.33087,0,0.76617,0.66316,0.69121,0.49892,0.7615,0.66354,0.69361,0.47058,1.09,1.38469,1.26625,1.36593,0,0.00022285,0.00022285,0.00022285
159,17093.3,0.97527,1.62505,1.0906,1.3359,0,0.8024,0.65425,0.69367,0.50452,0.79963,0.64977,0.69772,0.46917,1.09259,1.39699,1.26458,1.36837,0,0.0002179,0.0002179,0.0002179
160,17203.9,0.95898,1.5995,1.06971,1.32524,0,0.79846,0.66245,0.69151,0.50421,0.7959,0.66225,0.69258,0.47036,1.08454,1.38217,1.23965,1.36519,0,0.00021295,0.00021295,0.00021295
161,17311.4,0.97856,1.61724,1.09094,1.33325,0,0.74493,0.67577,0.68558,0.5026,0.73567,0.67198,0.68414,0.46977,1.08194,1.38005,1.25637,1.35849,0,0.000208,0.000208,0.000208
162,17418.8,0.98538,1.63599,1.09422,1.34243,0,0.76547,0.68462,0.69673,0.50331,0.72882,0.68932,0.69871,0.47299,1.08407,1.39929,1.25484,1.36432,0,0.00020305,0.00020305,0.00020305
163,17526.6,0.97621,1.61116,1.08373,1.3386,0,0.75927,0.66715,0.69564,0.50698,0.77183,0.67196,0.69998,0.47335,1.0908,1.40176,1.2616,1.36363,0,0.0001981,0.0001981,0.0001981
164,17634.1,0.97839,1.61537,1.08585,1.32548,0,0.74925,0.67435,0.693,0.50368,0.75029,0.67786,0.69755,0.46816,1.08755,1.40156,1.26306,1.35481,0,0.00019315,0.00019315,0.00019315
165,17744.2,0.97,1.63861,1.08755,1.33436,0,0.74141,0.66327,0.69596,0.51201,0.74261,0.66886,0.69646,0.47442,1.07443,1.39574,1.25013,1.35039,0,0.0001882,0.0001882,0.0001882
166,17851.6,0.95971,1.60127,1.06723,1.32198,0,0.70513,0.67561,0.69281,0.50861,0.71146,0.68283,0.69661,0.471,1.07692,1.38337,1.2465,1.35367,0,0.00018325,0.00018325,0.00018325
167,17958.6,0.95439,1.59766,1.06019,1.32175,0,0.74222,0.67422,0.69322,0.50732,0.74558,0.68189,0.69707,0.47098,1.08361,1.37179,1.24295,1.35693,0,0.0001783,0.0001783,0.0001783
168,18065.8,0.94893,1.58554,1.06666,1.3081,0,0.77031,0.66971,0.69135,0.50397,0.77398,0.66613,0.6947,0.47144,1.06254,1.37591,1.2401,1.34756,0,0.00017335,0.00017335,0.00017335
169,18173.6,0.94475,1.59418,1.05848,1.322,0,0.77559,0.66591,0.6889,0.49929,0.77724,0.66754,0.6952,0.46864,1.07393,1.37264,1.2381,1.3574,0,0.0001684,0.0001684,0.0001684
170,18284,0.96031,1.60802,1.06338,1.3234,0,0.77335,0.6656,0.69276,0.50582,0.76679,0.67172,0.69701,0.4714,1.06467,1.38189,1.2376,1.35429,0,0.00016345,0.00016345,0.00016345
171,18391.7,0.96847,1.59177,1.07401,1.32332,0,0.77475,0.66962,0.69048,0.49951,0.78005,0.67321,0.69115,0.46995,1.0622,1.3924,1.23328,1.34695,0,0.0001585,0.0001585,0.0001585
172,18498.9,0.95689,1.57922,1.056,1.31666,0,0.76029,0.66173,0.69241,0.50464,0.7584,0.6635,0.69091,0.46996,1.06001,1.38743,1.22885,1.34776,0,0.00015355,0.00015355,0.00015355
173,18607.1,0.96034,1.58882,1.07217,1.32292,0,0.74848,0.67336,0.69744,0.50905,0.74401,0.68152,0.6998,0.47427,1.07849,1.39583,1.2471,1.36568,0,0.0001486,0.0001486,0.0001486
174,18714.9,0.94815,1.57978,1.04404,1.31036,0,0.75941,0.66927,0.69494,0.50535,0.76929,0.67832,0.69837,0.47177,1.0803,1.4049,1.25021,1.36985,0,0.00014365,0.00014365,0.00014365
175,18823.2,0.9653,1.60178,1.06654,1.32635,0,0.76577,0.67031,0.69831,0.51239,0.75634,0.67544,0.7045,0.48114,1.08686,1.38582,1.24656,1.36598,0,0.0001387,0.0001387,0.0001387
176,18933.8,0.9451,1.57768,1.04212,1.30432,0,0.76005,0.66353,0.69631,0.50362,0.75325,0.66886,0.70227,0.47739,1.08595,1.39171,1.26023,1.35914,0,0.00013375,0.00013375,0.00013375
177,19041,0.95219,1.58395,1.0538,1.31235,0,0.74859,0.65858,0.69304,0.50112,0.75891,0.66208,0.69649,0.47325,1.08005,1.39564,1.25396,1.35385,0,0.0001288,0.0001288,0.0001288
178,19149.4,0.94959,1.58089,1.05264,1.31315,0,0.76526,0.66394,0.68909,0.49908,0.77214,0.66571,0.69309,0.46991,1.08569,1.38916,1.26549,1.35939,0,0.00012385,0.00012385,0.00012385
179,19256.7,0.93427,1.55008,1.03423,1.30196,0,0.76115,0.66376,0.69014,0.49745,0.75266,0.66665,0.6925,0.47196,1.08285,1.40001,1.26325,1.36193,0,0.0001189,0.0001189,0.0001189
180,19365.2,0.94282,1.54598,1.03854,1.31148,0,0.74042,0.66644,0.69002,0.49824,0.74696,0.66211,0.69157,0.46921,1.08684,1.39363,1.26171,1.36524,0,0.00011395,0.00011395,0.00011395
181,19475.4,0.94862,1.61599,1.05239,1.31289,0,0.72191,0.6637,0.68719,0.49722,0.81362,0.63279,0.69186,0.46936,1.07925,1.40111,1.26365,1.35833,0,0.000109,0.000109,0.000109
182,19583.3,0.94203,1.57721,1.04115,1.30594,0,0.7477,0.66345,0.68899,0.49901,0.75219,0.6689,0.69571,0.47245,1.0832,1.3963,1.25835,1.3608,0,0.00010405,0.00010405,0.00010405
183,19690.7,0.91695,1.55739,1.02092,1.29615,0,0.76785,0.65384,0.69011,0.49979,0.7732,0.65865,0.69504,0.46917,1.08455,1.39846,1.25634,1.36013,0,9.91e-05,9.91e-05,9.91e-05
184,19798,0.94124,1.56847,1.0282,1.30747,0,0.77694,0.64921,0.69025,0.49756,0.77864,0.65398,0.69392,0.46993,1.09107,1.39054,1.2534,1.3644,0,9.415e-05,9.415e-05,9.415e-05
185,19905.6,0.94271,1.58495,1.03289,1.30287,0,0.77244,0.65674,0.68966,0.49879,0.7652,0.66555,0.69497,0.47148,1.07723,1.39382,1.24568,1.35601,0,8.92e-05,8.92e-05,8.92e-05
186,20016.3,0.92743,1.56245,1.01137,1.29612,0,0.75818,0.66731,0.69002,0.49849,0.77794,0.66753,0.69723,0.47371,1.07984,1.39331,1.25021,1.35634,0,8.425e-05,8.425e-05,8.425e-05
187,20124,0.94706,1.59678,1.05027,1.30841,0,0.7486,0.67004,0.69494,0.50319,0.74779,0.67423,0.70384,0.47555,1.07688,1.39142,1.25495,1.35346,0,7.93e-05,7.93e-05,7.93e-05
188,20231.9,0.92926,1.57277,1.02221,1.29647,0,0.7388,0.66722,0.6909,0.50108,0.73552,0.66798,0.6988,0.47371,1.08196,1.3873,1.26156,1.3561,0,7.435e-05,7.435e-05,7.435e-05
189,20340.1,0.93396,1.57524,1.02789,1.29824,0,0.74603,0.66458,0.69395,0.50304,0.71486,0.68736,0.69978,0.47788,1.08381,1.3848,1.25886,1.35902,0,6.94e-05,6.94e-05,6.94e-05
190,20447.7,0.94394,1.5824,1.03953,1.30532,0,0.7502,0.66376,0.69034,0.50024,0.74107,0.67359,0.69702,0.47619,1.09072,1.38547,1.25969,1.36428,0,6.445e-05,6.445e-05,6.445e-05
191,20557.3,0.93867,1.40031,1.04006,1.35308,0,0.72232,0.67825,0.6953,0.50434,0.72544,0.69091,0.70245,0.4758,1.07901,1.38278,1.24738,1.35255,0,5.95e-05,5.95e-05,5.95e-05
192,20666.5,0.93673,1.36722,1.02322,1.34371,0,0.72047,0.68004,0.69518,0.50971,0.72346,0.68852,0.70312,0.47765,1.07533,1.38561,1.23388,1.35145,0,5.455e-05,5.455e-05,5.455e-05
193,20773.5,0.9221,1.37575,1.00263,1.33035,0,0.72984,0.68357,0.69375,0.508,0.73946,0.68916,0.70342,0.47679,1.06646,1.38018,1.23438,1.34634,0,4.96e-05,4.96e-05,4.96e-05
194,20881.7,0.91748,1.38266,1.00293,1.33093,0,0.7465,0.68357,0.69331,0.50651,0.74951,0.68916,0.70124,0.47736,1.07321,1.3762,1.23317,1.3512,0,4.465e-05,4.465e-05,4.465e-05
195,20989.1,0.91905,1.37164,0.98559,1.32985,0,0.75988,0.67572,0.6953,0.51011,0.76125,0.68785,0.70582,0.48132,1.07235,1.37842,1.23158,1.3514,0,3.97e-05,3.97e-05,3.97e-05
196,21095.6,0.90337,1.35983,0.98498,1.32372,0,0.77607,0.66834,0.69425,0.51289,0.7682,0.68601,0.7077,0.48504,1.06816,1.37403,1.22538,1.34791,0,3.475e-05,3.475e-05,3.475e-05
197,21205.7,0.90935,1.3699,0.98584,1.32543,0,0.80203,0.65662,0.69247,0.51121,0.72824,0.69349,0.70285,0.48546,1.0648,1.38143,1.2268,1.34612,0,2.98e-05,2.98e-05,2.98e-05
198,21313.4,0.91065,1.34051,0.96742,1.33315,0,0.72535,0.68985,0.69265,0.51061,0.72813,0.69384,0.70177,0.48527,1.06086,1.38276,1.22574,1.34416,0,2.485e-05,2.485e-05,2.485e-05
199,21421.8,0.89192,1.33675,0.96973,1.31377,0,0.72265,0.68327,0.69357,0.51188,0.72964,0.68799,0.70231,0.48649,1.05522,1.38507,1.2274,1.3425,0,1.99e-05,1.99e-05,1.99e-05
200,21529.3,0.89614,1.35204,0.96284,1.31184,0,0.72504,0.69095,0.69221,0.51397,0.73357,0.69707,0.70315,0.48741,1.05329,1.38731,1.2232,1.34177,0,1.495e-05,1.495e-05,1.495e-05
