epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
126,12072.3,1.09832,1.78617,1.2457,1.4714,0,0.75694,0.62154,0.66517,0.48504,0.70841,0.63326,0.65988,0.4329,1.13604,1.41255,1.2781,1.44679,0,0.00038125,0.00038125,0.00038125
127,12168.4,1.12261,1.79708,1.26853,1.48135,0,0.69106,0.66374,0.66074,0.46147,0.68749,0.66354,0.65342,0.4222,1.15921,1.40523,1.28801,1.45914,0,0.0003763,0.0003763,0.0003763
128,12264.8,1.10403,1.76994,1.24309,1.47,0,0.73421,0.66119,0.66719,0.47535,0.73969,0.6625,0.66072,0.43023,1.14377,1.39447,1.27748,1.45492,0,0.00037135,0.00037135,0.00037135
129,12360.7,1.0969,1.77623,1.24132,1.4638,0,0.71572,0.66215,0.66913,0.48136,0.71572,0.66215,0.66608,0.43602,1.13606,1.42717,1.27897,1.45008,0,0.0003664,0.0003664,0.0003664
130,12456.7,1.09669,1.78012,1.24566,1.46701,0,0.69463,0.66593,0.67027,0.47745,0.70028,0.66724,0.66513,0.43613,1.16141,1.40933,1.30738,1.46371,0,0.00036145,0.00036145,0.00036145
131,12553,1.09111,1.75711,1.23392,1.46441,0,0.73893,0.64628,0.66901,0.48155,0.72674,0.64294,0.65895,0.43212,1.1418,1.3778,1.31887,1.43962,0,0.0003565,0.0003565,0.0003565
132,12649.4,1.08782,1.72263,1.23106,1.46581,0,0.73128,0.66363,0.67923,0.48269,0.72816,0.66337,0.67209,0.43881,1.14986,1.40244,1.28327,1.45664,0,0.00035155,0.00035155,0.00035155
133,12745.1,1.08246,1.77087,1.23793,1.45099,0,0.74606,0.64405,0.67618,0.49242,0.72848,0.65275,0.6681,0.44302,1.13469,1.38768,1.29136,1.45442,0,0.0003466,0.0003466,0.0003466
134,12841,1.08673,1.73959,1.20771,1.4569,0,0.77322,0.64395,0.68048,0.49342,0.74617,0.65418,0.67139,0.44077,1.12589,1.39415,1.27699,1.43044,0,0.00034165,0.00034165,0.00034165
135,12936.8,1.08838,1.75978,1.23089,1.46177,0,0.78796,0.65748,0.68201,0.48296,0.78107,0.65477,0.67482,0.44262,1.12997,1.39376,1.27588,1.43744,0,0.0003367,0.0003367,0.0003367
136,13033.2,1.09428,1.74969,1.2325,1.46967,0,0.76091,0.64575,0.68295,0.49223,0.7624,0.64349,0.67446,0.44607,1.14018,1.39601,1.27309,1.44366,0,0.00033175,0.00033175,0.00033175
137,13128.7,1.08381,1.76223,1.2146,1.45955,0,0.73401,0.64998,0.66516,0.47573,0.72697,0.64771,0.65849,0.43427,1.13125,1.42009,1.29393,1.44415,0,0.0003268,0.0003268,0.0003268
138,13224.7,1.09186,1.76302,1.224,1.44766,0,0.81097,0.61442,0.67342,0.48937,0.80046,0.61083,0.66658,0.43563,1.10348,1.39687,1.28033,1.43533,0,0.00032185,0.00032185,0.00032185
139,13320.4,1.0702,1.75686,1.19931,1.44563,0,0.74729,0.65648,0.68094,0.4919,0.73324,0.64684,0.66823,0.44265,1.11111,1.40938,1.2849,1.42617,0,0.0003169,0.0003169,0.0003169
140,13416.6,1.07625,1.74397,1.20836,1.441,0,0.78301,0.644,0.68313,0.49448,0.74831,0.64901,0.67386,0.44142,1.11153,1.38719,1.22509,1.42437,0,0.00031195,0.00031195,0.00031195
141,13512.8,1.06913,1.75504,1.20261,1.4434,0,0.77723,0.65989,0.68185,0.49184,0.75207,0.66347,0.67884,0.44235,1.11417,1.35937,1.25512,1.42836,0,0.000307,0.000307,0.000307
142,13608.3,1.07619,1.74835,1.19478,1.44995,0,0.77268,0.64815,0.68247,0.49109,0.76407,0.64519,0.67368,0.44234,1.11423,1.35829,1.25971,1.44158,0,0.00030205,0.00030205,0.00030205
143,13704.9,1.06144,1.73918,1.18369,1.43922,0,0.75458,0.65906,0.68504,0.48484,0.74863,0.65775,0.67104,0.44151,1.12738,1.38992,1.26639,1.45288,0,0.0002971,0.0002971,0.0002971
144,13800.7,1.06925,1.7431,1.20828,1.44949,0,0.76925,0.65048,0.67854,0.49103,0.76297,0.65282,0.67344,0.43469,1.10736,1.36239,1.25486,1.44376,0,0.00029215,0.00029215,0.00029215
145,13896,1.07078,1.73703,1.18559,1.43569,0,0.77153,0.66098,0.68642,0.50499,0.74205,0.66777,0.68515,0.45138,1.10406,1.37005,1.24407,1.43539,0,0.0002872,0.0002872,0.0002872
146,13992.3,1.07336,1.74392,1.18805,1.43026,0,0.72659,0.65476,0.68412,0.50048,0.69867,0.67196,0.67519,0.45188,1.12103,1.37531,1.25612,1.43411,0,0.00028225,0.00028225,0.00028225
147,14088.9,1.06396,1.73162,1.17972,1.43352,0,0.73144,0.66091,0.67346,0.49748,0.72959,0.65882,0.66545,0.44343,1.09623,1.37502,1.29457,1.42149,0,0.0002773,0.0002773,0.0002773
148,14185.6,1.06427,1.73375,1.18714,1.43938,0,0.69675,0.67943,0.68141,0.49956,0.69822,0.67368,0.67307,0.45078,1.09801,1.38609,1.27401,1.40821,0,0.00027235,0.00027235,0.00027235
149,14281.6,1.05392,1.72938,1.18083,1.42996,0,0.76003,0.62871,0.67442,0.50211,0.75591,0.63232,0.66603,0.44438,1.06551,1.37736,1.2687,1.38989,0,0.0002674,0.0002674,0.0002674
150,14378,1.0688,1.75477,1.1836,1.43636,0,0.74263,0.65368,0.6754,0.49753,0.75047,0.65361,0.66811,0.44575,1.07323,1.38878,1.27293,1.39648,0,0.00026245,0.00026245,0.00026245
151,14474.6,1.06907,1.74563,1.19432,1.43493,0,0.79186,0.62391,0.68168,0.49815,0.75515,0.62962,0.67167,0.44822,1.09402,1.39524,1.26431,1.40075,0,0.0002575,0.0002575,0.0002575
152,14570.1,1.06891,1.72633,1.17944,1.4386,0,0.77616,0.6439,0.68671,0.50949,0.77616,0.6439,0.68191,0.45447,1.07627,1.3722,1.25199,1.40568,0,0.00025255,0.00025255,0.00025255
153,14666.3,1.06056,1.74522,1.1753,1.43424,0,0.77418,0.64371,0.68437,0.51265,0.76137,0.6424,0.67931,0.45793,1.06023,1.36191,1.25276,1.39372,0,0.0002476,0.0002476,0.0002476
154,14762.3,1.05895,1.69392,1.1655,1.42853,0,0.77233,0.66004,0.69062,0.50546,0.75073,0.66869,0.68645,0.45361,1.06555,1.38077,1.25218,1.39488,0,0.00024265,0.00024265,0.00024265
155,14858.7,1.05621,1.7108,1.17437,1.42869,0,0.79411,0.65189,0.68683,0.50916,0.78438,0.64763,0.67956,0.44774,1.07829,1.3958,1.24893,1.40526,0,0.0002377,0.0002377,0.0002377
156,14954.2,1.03487,1.69406,1.13876,1.41952,0,0.83803,0.62332,0.68724,0.50333,0.75248,0.65436,0.67618,0.44886,1.09501,1.37261,1.25174,1.41459,0,0.00023275,0.00023275,0.00023275
157,15050.3,1.0454,1.69982,1.15876,1.42202,0,0.79301,0.64098,0.68506,0.50528,0.76912,0.64064,0.67394,0.44971,1.10584,1.39021,1.26283,1.42309,0,0.0002278,0.0002278,0.0002278
158,15145.6,1.03971,1.69345,1.14181,1.4211,0,0.81047,0.62531,0.68795,0.50391,0.75073,0.63978,0.67924,0.45421,1.09235,1.39524,1.24796,1.42152,0,0.00022285,0.00022285,0.00022285
159,15241.8,1.05034,1.7137,1.15957,1.42751,0,0.81922,0.64432,0.6892,0.50289,0.78343,0.64149,0.67996,0.45739,1.09427,1.40011,1.25857,1.41891,0,0.0002179,0.0002179,0.0002179
160,15337.3,1.02488,1.69298,1.12711,1.41629,0,0.85865,0.61871,0.69185,0.508,0.84755,0.60739,0.67808,0.45935,1.09806,1.39142,1.25069,1.42939,0,0.00021295,0.00021295,0.00021295
161,15433.1,1.04583,1.70061,1.14581,1.41932,0,0.78782,0.65039,0.68857,0.50361,0.7507,0.64937,0.67846,0.44914,1.08145,1.40068,1.24207,1.41268,0,0.000208,0.000208,0.000208
162,15528,1.04685,1.72048,1.15407,1.42197,0,0.82235,0.63071,0.6885,0.50245,0.8084,0.62687,0.68057,0.45192,1.07187,1.39288,1.2553,1.39831,0,0.00020305,0.00020305,0.00020305
163,15623.1,1.04397,1.6942,1.14319,1.42686,0,0.76072,0.65248,0.69242,0.50763,0.73964,0.65098,0.68302,0.45969,1.08007,1.37946,1.2434,1.39842,0,0.0001981,0.0001981,0.0001981
164,15718.5,1.03629,1.70289,1.14473,1.41219,0,0.83966,0.6266,0.69109,0.51053,0.8307,0.61827,0.68445,0.45622,1.07271,1.39194,1.24269,1.39604,0,0.00019315,0.00019315,0.00019315
165,15814.1,1.03714,1.72304,1.15275,1.42017,0,0.77382,0.64694,0.69274,0.51442,0.76388,0.65178,0.68515,0.45971,1.0673,1.37511,1.23276,1.39673,0,0.0001882,0.0001882,0.0001882
166,15909.3,1.02859,1.66601,1.13168,1.41039,0,0.7635,0.66347,0.69413,0.51188,0.76113,0.65842,0.68838,0.45411,1.07906,1.37499,1.23943,1.40735,0,0.00018325,0.00018325,0.00018325
167,16005.4,1.02842,1.6775,1.11524,1.41309,0,0.77867,0.65175,0.69131,0.51434,0.76597,0.64887,0.68645,0.4577,1.07557,1.36971,1.24943,1.40641,0,0.0001783,0.0001783,0.0001783
168,16101,1.0192,1.67297,1.13426,1.39604,0,0.81948,0.63272,0.68544,0.51034,0.7534,0.65263,0.67865,0.45157,1.0746,1.36881,1.25343,1.40467,0,0.00017335,0.00017335,0.00017335
169,16196.8,1.01155,1.6699,1.11787,1.41328,0,0.8139,0.63819,0.68744,0.50627,0.79181,0.62891,0.67967,0.44967,1.06823,1.37113,1.24032,1.40876,0,0.0001684,0.0001684,0.0001684
170,16292.5,1.02446,1.68688,1.11592,1.40609,0,0.74738,0.65747,0.68161,0.49966,0.72672,0.65526,0.67612,0.45205,1.07281,1.38674,1.25488,1.40635,0,0.00016345,0.00016345,0.00016345
171,16387.9,1.0337,1.67481,1.12682,1.40283,0,0.74331,0.65404,0.67421,0.4965,0.73504,0.6617,0.67657,0.44614,1.07211,1.37819,1.2654,1.40461,0,0.0001585,0.0001585,0.0001585
172,16483.2,1.03106,1.66253,1.11591,1.40694,0,0.72998,0.65992,0.67729,0.49983,0.72512,0.65776,0.67639,0.44666,1.06929,1.3875,1.25744,1.40233,0,0.00015355,0.00015355,0.00015355
173,16578.5,1.02751,1.66589,1.12617,1.40995,0,0.77415,0.64455,0.6811,0.50021,0.73646,0.66039,0.67694,0.45097,1.07279,1.39628,1.2432,1.40778,0,0.0001486,0.0001486,0.0001486
174,16674.3,1.01369,1.65608,1.09323,1.39181,0,0.72218,0.67375,0.68939,0.50723,0.69918,0.67431,0.67711,0.44829,1.07509,1.38537,1.23663,1.4086,0,0.00014365,0.00014365,0.00014365
175,16770.2,1.02675,1.6732,1.11795,1.40996,0,0.74363,0.65829,0.69074,0.5105,0.73417,0.65804,0.68037,0.45861,1.08499,1.38806,1.22312,1.41044,0,0.0001387,0.0001387,0.0001387
176,16866,1.01056,1.66896,1.09896,1.39075,0,0.80554,0.6295,0.68343,0.50807,0.71193,0.65971,0.67734,0.4527,1.07584,1.39601,1.24385,1.40423,0,0.00013375,0.00013375,0.00013375
177,16961.7,1.0125,1.66223,1.10318,1.39261,0,0.72242,0.66012,0.68266,0.50488,0.71459,0.66194,0.67747,0.45262,1.06848,1.3971,1.24517,1.39831,0,0.0001288,0.0001288,0.0001288
178,17057,1.01705,1.662,1.10709,1.40005,0,0.72326,0.66654,0.68342,0.50877,0.72834,0.66765,0.67979,0.45136,1.06353,1.38754,1.24791,1.39067,0,0.00012385,0.00012385,0.00012385
179,17153.2,0.99425,1.63462,1.09521,1.38273,0,0.72705,0.66772,0.6869,0.5076,0.73204,0.67061,0.68097,0.45264,1.06121,1.39667,1.24449,1.38476,0,0.0001189,0.0001189,0.0001189
180,17249.1,1.01326,1.62842,1.0972,1.39514,0,0.72873,0.66859,0.68395,0.50982,0.73326,0.67016,0.68248,0.45506,1.06507,1.39613,1.24769,1.38356,0,0.00011395,0.00011395,0.00011395
181,17345,1.01672,1.69403,1.10811,1.39515,0,0.81338,0.61721,0.6867,0.51208,0.72832,0.65621,0.68193,0.45701,1.0563,1.40435,1.23978,1.37814,0,0.000109,0.000109,0.000109
182,17441,1.01039,1.66128,1.09948,1.38783,0,0.81183,0.62163,0.68868,0.51204,0.78858,0.62987,0.68191,0.45345,1.055,1.41283,1.23697,1.37803,0,0.00010405,0.00010405,0.00010405
183,17536.4,0.99217,1.63746,1.077,1.3841,0,0.8293,0.62198,0.68803,0.50875,0.81721,0.62241,0.68301,0.45483,1.06226,1.4141,1.23165,1.38398,0,9.91e-05,9.91e-05,9.91e-05
184,17632.2,1.00306,1.64747,1.08468,1.38817,0,0.83296,0.62784,0.68925,0.51012,0.75432,0.65721,0.6843,0.45389,1.06219,1.40238,1.23249,1.38859,0,9.415e-05,9.415e-05,9.415e-05
185,17728.3,1.00506,1.6667,1.08902,1.3898,0,0.73205,0.67405,0.68815,0.50805,0.74448,0.67119,0.68509,0.45086,1.05624,1.39998,1.23187,1.38617,0,8.92e-05,8.92e-05,8.92e-05
186,17824.3,0.99227,1.64431,1.07079,1.37939,0,0.83034,0.63657,0.68978,0.50702,0.73579,0.66917,0.68495,0.45351,1.05609,1.40447,1.23653,1.38684,0,8.425e-05,8.425e-05,8.425e-05
187,17919.7,1.01331,1.66981,1.10141,1.38997,0,0.82722,0.63224,0.69197,0.51077,0.73259,0.66576,0.68509,0.45233,1.05249,1.411,1.23261,1.38878,0,7.93e-05,7.93e-05,7.93e-05
188,18014.9,0.98832,1.66127,1.0759,1.37615,0,0.78543,0.64944,0.69501,0.5122,0.79442,0.65086,0.68791,0.4582,1.05084,1.40625,1.22217,1.38672,0,7.435e-05,7.435e-05,7.435e-05
189,18110.2,0.99916,1.66059,1.08917,1.38169,0,0.78312,0.64979,0.69342,0.5122,0.78617,0.64823,0.68661,0.45603,1.05137,1.39882,1.22319,1.38494,0,6.94e-05,6.94e-05,6.94e-05
190,18205.8,1.00862,1.66112,1.09044,1.39222,0,0.81206,0.64734,0.69209,0.51402,0.7986,0.64581,0.6871,0.45965,1.05272,1.39199,1.22439,1.38929,0,6.445e-05,6.445e-05,6.445e-05
191,18300.9,0.9917,1.47643,1.09256,1.42816,0,0.79113,0.64233,0.68973,0.51004,0.79522,0.64439,0.68345,0.45491,1.04406,1.39115,1.24123,1.38647,0,5.95e-05,5.95e-05,5.95e-05
192,18395,0.98087,1.4442,1.07555,1.40512,0,0.78846,0.64482,0.69134,0.50701,0.78162,0.647,0.68002,0.45209,1.04118,1.38876,1.24924,1.39125,0,5.455e-05,5.455e-05,5.455e-05
193,18489,0.96454,1.45055,1.05504,1.39755,0,0.78276,0.63866,0.69156,0.51173,0.7816,0.64967,0.67908,0.45178,1.03153,1.39198,1.25215,1.38873,0,4.96e-05,4.96e-05,4.96e-05
194,18583.5,0.95981,1.45271,1.05492,1.40213,0,0.71413,0.66935,0.69128,0.50937,0.77318,0.64068,0.67774,0.45428,1.03013,1.38532,1.2465,1.38441,0,4.465e-05,4.465e-05,4.465e-05
195,18678.3,0.96526,1.4495,1.03669,1.38953,0,0.76054,0.63941,0.68761,0.50879,0.77073,0.6348,0.68001,0.45454,1.03091,1.3789,1.24919,1.3806,0,3.97e-05,3.97e-05,3.97e-05
196,18772.2,0.94939,1.43606,1.02723,1.38813,0,0.82123,0.61113,0.68525,0.50998,0.73073,0.65595,0.67846,0.45436,1.03019,1.37854,1.24909,1.37835,0,3.475e-05,3.475e-05,3.475e-05
197,18867,0.9462,1.44384,1.02353,1.38035,0,0.71782,0.66489,0.6869,0.50942,0.72115,0.66674,0.6789,0.45597,1.0283,1.37813,1.24452,1.377,0,2.98e-05,2.98e-05,2.98e-05
198,18962.1,0.93726,1.41939,1.01733,1.38606,0,0.71805,0.66794,0.68945,0.50929,0.72512,0.66672,0.67925,0.45619,1.02553,1.37985,1.24262,1.37524,0,2.485e-05,2.485e-05,2.485e-05
199,19056.8,0.93441,1.41169,1.00843,1.37468,0,0.70689,0.66744,0.69014,0.51237,0.71463,0.66781,0.68114,0.45521,1.02215,1.38363,1.24023,1.37171,0,1.99e-05,1.99e-05,1.99e-05
200,19151.7,0.93201,1.43643,1.01539,1.37088,0,0.70233,0.66611,0.6897,0.5125,0.70738,0.6673,0.67981,0.45443,1.02203,1.38711,1.23957,1.37411,0,1.495e-05,1.495e-05,1.495e-05
