epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
126,15292.9,1.07859,1.75371,1.20995,1.41877,0,0.73056,0.65448,0.6647,0.47995,0.73861,0.65872,0.66469,0.42902,1.14597,1.45407,1.30391,1.46631,0,0.00038125,0.00038125,0.00038125
127,15413.9,1.10132,1.78445,1.23606,1.43187,0,0.70534,0.64561,0.67383,0.479,0.71244,0.64769,0.67338,0.42943,1.17072,1.47044,1.30011,1.51066,0,0.0003763,0.0003763,0.0003763
128,15535,1.08231,1.75725,1.22028,1.41978,0,0.76247,0.64493,0.68411,0.48371,0.77411,0.64986,0.68336,0.43388,1.14697,1.42079,1.30171,1.48073,0,0.00037135,0.00037135,0.00037135
129,15656,1.07828,1.75163,1.2107,1.42035,0,0.66203,0.68622,0.68748,0.48487,0.64682,0.6738,0.67098,0.43066,1.14475,1.46987,1.29899,1.49186,0,0.0003664,0.0003664,0.0003664
130,15777.2,1.08245,1.74943,1.22291,1.42501,0,0.75375,0.6502,0.68036,0.4837,0.7505,0.64464,0.6699,0.43296,1.16165,1.4706,1.32086,1.5039,0,0.00036145,0.00036145,0.00036145
131,15898,1.0786,1.72083,1.19882,1.41774,0,0.77739,0.63853,0.68563,0.48991,0.7454,0.64312,0.67717,0.43396,1.15611,1.46833,1.31601,1.49389,0,0.0003565,0.0003565,0.0003565
132,16018.9,1.06995,1.69528,1.1869,1.41682,0,0.75849,0.62946,0.6733,0.47818,0.76524,0.63054,0.66334,0.42644,1.15849,1.45164,1.29866,1.49005,0,0.00035155,0.00035155,0.00035155
133,16140,1.0692,1.7535,1.19624,1.40669,0,0.73697,0.65918,0.68837,0.48895,0.74764,0.63631,0.67306,0.4335,1.14331,1.46418,1.27398,1.48167,0,0.0003466,0.0003466,0.0003466
134,16261.1,1.06766,1.72373,1.17987,1.41172,0,0.76473,0.65417,0.69189,0.49245,0.74159,0.6451,0.67136,0.43322,1.12397,1.43915,1.26504,1.47655,0,0.00034165,0.00034165,0.00034165
135,16381.6,1.07718,1.7501,1.2044,1.41872,0,0.75044,0.63868,0.68929,0.4901,0.73376,0.63231,0.67609,0.43161,1.12394,1.43371,1.27285,1.48,0,0.0003367,0.0003367,0.0003367
136,16502.1,1.07944,1.74232,1.19517,1.42239,0,0.75349,0.65374,0.67696,0.48846,0.73285,0.64606,0.66457,0.42996,1.14819,1.42615,1.29037,1.49735,0,0.00033175,0.00033175,0.00033175
137,16623,1.07004,1.74756,1.18291,1.40856,0,0.74849,0.63805,0.672,0.48445,0.76875,0.63922,0.67253,0.42989,1.13777,1.48627,1.32924,1.48001,0,0.0003268,0.0003268,0.0003268
138,16744.4,1.06975,1.7407,1.18873,1.39986,0,0.70247,0.66981,0.68122,0.4841,0.81764,0.62474,0.67947,0.43299,1.14166,1.49107,1.29272,1.48836,0,0.00032185,0.00032185,0.00032185
139,16865.7,1.05146,1.7306,1.16427,1.40023,0,0.72012,0.65322,0.68106,0.48998,0.72019,0.64946,0.67141,0.4395,1.14123,1.4675,1.28322,1.4857,0,0.0003169,0.0003169,0.0003169
140,16987.1,1.06388,1.72745,1.18133,1.40108,0,0.74028,0.66888,0.68617,0.49595,0.73911,0.67191,0.67798,0.43515,1.13266,1.46214,1.24253,1.46686,0,0.00031195,0.00031195,0.00031195
141,17108,1.05451,1.73457,1.17036,1.40369,0,0.73041,0.66976,0.69604,0.49618,0.7803,0.62492,0.68262,0.44705,1.1336,1.46388,1.28129,1.47155,0,0.000307,0.000307,0.000307
142,17229,1.05762,1.72313,1.16337,1.397,0,0.75846,0.64245,0.68721,0.4949,0.75239,0.6405,0.67177,0.43778,1.15626,1.47936,1.27501,1.49601,0,0.00030205,0.00030205,0.00030205
143,17350.1,1.03715,1.71488,1.15198,1.39007,0,0.72633,0.6641,0.69071,0.49641,0.70957,0.65225,0.67095,0.44415,1.13498,1.44535,1.26984,1.47723,0,0.0002971,0.0002971,0.0002971
144,17471.1,1.04775,1.7157,1.16015,1.3964,0,0.72751,0.67434,0.68738,0.49668,0.71063,0.66545,0.67406,0.43757,1.14505,1.4273,1.30141,1.49495,0,0.00029215,0.00029215,0.00029215
145,17592,1.05575,1.71653,1.15696,1.39136,0,0.71505,0.65792,0.68809,0.49767,0.72244,0.65731,0.67961,0.43696,1.13401,1.46152,1.28699,1.46971,0,0.0002872,0.0002872,0.0002872
146,17712.9,1.05531,1.72179,1.15826,1.3875,0,0.66088,0.68355,0.68763,0.49178,0.71045,0.65917,0.67713,0.44072,1.14652,1.49453,1.27811,1.47102,0,0.00028225,0.00028225,0.00028225
147,17833.9,1.04966,1.71073,1.1521,1.39561,0,0.72045,0.65966,0.67814,0.49116,0.71648,0.66046,0.67452,0.43371,1.14466,1.49466,1.30519,1.48244,0,0.0002773,0.0002773,0.0002773
148,17955,1.04274,1.71246,1.15487,1.39142,0,0.77305,0.65705,0.68395,0.48992,0.7668,0.65507,0.67478,0.43896,1.15178,1.50327,1.28109,1.48995,0,0.00027235,0.00027235,0.00027235
149,18075.9,1.04283,1.70916,1.15162,1.39337,0,0.75748,0.661,0.68493,0.50101,0.74357,0.65587,0.67306,0.44026,1.11821,1.49817,1.24955,1.4487,0,0.0002674,0.0002674,0.0002674
150,18196.9,1.04894,1.73463,1.14864,1.38508,0,0.75037,0.67416,0.68725,0.49734,0.72997,0.66589,0.67038,0.44069,1.12377,1.48703,1.26728,1.45421,0,0.00026245,0.00026245,0.00026245
151,18317.8,1.05364,1.72105,1.15536,1.38809,0,0.78134,0.65804,0.69416,0.49743,0.774,0.65443,0.68573,0.44635,1.13226,1.4674,1.25792,1.4715,0,0.0002575,0.0002575,0.0002575
152,18439,1.04855,1.69744,1.15136,1.38983,0,0.77241,0.65199,0.6935,0.5048,0.7616,0.6447,0.67892,0.45405,1.10081,1.45425,1.23403,1.44603,0,0.00025255,0.00025255,0.00025255
153,18559.7,1.0484,1.71219,1.14109,1.38232,0,0.71,0.68099,0.68415,0.50047,0.81387,0.62918,0.67605,0.44129,1.11407,1.45405,1.25789,1.46702,0,0.0002476,0.0002476,0.0002476
154,18680.6,1.02814,1.66793,1.11617,1.37097,0,0.75847,0.66832,0.68724,0.50104,0.75997,0.6626,0.67691,0.44638,1.11371,1.44291,1.27389,1.47762,0,0.00024265,0.00024265,0.00024265
155,18801.6,1.03398,1.70222,1.13399,1.37718,0,0.756,0.67481,0.6918,0.49881,0.74831,0.67082,0.68148,0.44725,1.11172,1.44937,1.2658,1.46697,0,0.0002377,0.0002377,0.0002377
156,18922,1.0191,1.66473,1.10894,1.37492,0,0.73127,0.66456,0.69168,0.49315,0.72801,0.66185,0.68369,0.44087,1.10705,1.45521,1.29262,1.46344,0,0.00023275,0.00023275,0.00023275
157,19043.4,1.02831,1.67214,1.12564,1.37365,0,0.73381,0.66587,0.69184,0.49983,0.72439,0.66236,0.68045,0.44204,1.1026,1.46406,1.27265,1.45646,0,0.0002278,0.0002278,0.0002278
158,19164.2,1.01771,1.67875,1.10499,1.37004,0,0.76005,0.64656,0.69383,0.50003,0.76118,0.64698,0.68093,0.44314,1.09415,1.46297,1.26233,1.45759,0,0.00022285,0.00022285,0.00022285
159,19285.3,1.03019,1.68052,1.11188,1.37874,0,0.78955,0.64132,0.69004,0.50112,0.78095,0.63823,0.67681,0.44261,1.09426,1.47839,1.26052,1.45778,0,0.0002179,0.0002179,0.0002179
160,19406.3,1.00238,1.66718,1.08828,1.36688,0,0.75799,0.65444,0.68339,0.50133,0.75473,0.65446,0.6731,0.44553,1.08619,1.46249,1.25096,1.45024,0,0.00021295,0.00021295,0.00021295
161,19527.2,1.0255,1.68039,1.10193,1.36994,0,0.76951,0.62807,0.68447,0.50166,0.76265,0.63199,0.67563,0.44849,1.0883,1.45412,1.25225,1.43866,0,0.000208,0.000208,0.000208
162,19648.2,1.02228,1.6926,1.10959,1.37362,0,0.73289,0.65175,0.68367,0.49527,0.73805,0.6521,0.6831,0.44319,1.09508,1.4734,1.26573,1.44102,0,0.00020305,0.00020305,0.00020305
163,19769.3,1.02215,1.67301,1.10877,1.37688,0,0.75127,0.64907,0.69012,0.50189,0.75414,0.65556,0.68288,0.44539,1.1068,1.46874,1.26184,1.46109,0,0.0001981,0.0001981,0.0001981
164,19890.5,1.02271,1.67746,1.10945,1.36663,0,0.73123,0.65861,0.68545,0.50094,0.72811,0.65871,0.67901,0.44351,1.09424,1.47172,1.27159,1.44494,0,0.00019315,0.00019315,0.00019315
165,20011.1,1.01494,1.70186,1.10754,1.37235,0,0.74309,0.64422,0.69058,0.50891,0.74905,0.65787,0.68013,0.4454,1.08926,1.47194,1.25542,1.44039,0,0.0001882,0.0001882,0.0001882
166,20131.5,1.0112,1.64884,1.08564,1.36322,0,0.77443,0.65546,0.69468,0.50755,0.76216,0.65284,0.68053,0.44833,1.09481,1.46804,1.2421,1.43659,0,0.00018325,0.00018325,0.00018325
167,20252.1,1.00675,1.65509,1.07746,1.36733,0,0.71641,0.66936,0.6947,0.50229,0.76417,0.6533,0.68234,0.4477,1.09633,1.46894,1.25186,1.43676,0,0.0001783,0.0001783,0.0001783
168,20373.1,0.99721,1.64955,1.09069,1.34524,0,0.71142,0.67252,0.6951,0.5072,0.72779,0.66964,0.68424,0.44885,1.09698,1.45861,1.24941,1.44905,0,0.00017335,0.00017335,0.00017335
169,20494,0.98328,1.64028,1.0734,1.36142,0,0.73065,0.65959,0.69263,0.50225,0.72858,0.66244,0.68359,0.4456,1.08871,1.44317,1.26678,1.44936,0,0.0001684,0.0001684,0.0001684
170,20615,0.99928,1.67411,1.08363,1.35701,0,0.73588,0.65502,0.68819,0.49652,0.73252,0.65782,0.67856,0.44573,1.09038,1.44253,1.25515,1.45231,0,0.00016345,0.00016345,0.00016345
171,20735.8,1.01673,1.64577,1.0922,1.3588,0,0.76896,0.65195,0.69254,0.50262,0.75477,0.65782,0.68036,0.44966,1.07817,1.44243,1.24904,1.43979,0,0.0001585,0.0001585,0.0001585
172,20856.6,1.00425,1.6329,1.0797,1.35282,0,0.78647,0.65264,0.69856,0.50813,0.78231,0.65705,0.67962,0.44949,1.08049,1.44666,1.21578,1.43788,0,0.00015355,0.00015355,0.00015355
173,20977.5,1.00176,1.64448,1.08535,1.35844,0,0.78565,0.65243,0.69079,0.50408,0.78572,0.6569,0.67686,0.44598,1.08748,1.4466,1.21948,1.43863,0,0.0001486,0.0001486,0.0001486
174,21098.1,0.99398,1.63083,1.06093,1.34984,0,0.76146,0.65056,0.68949,0.50417,0.75983,0.65493,0.67534,0.44962,1.08505,1.44685,1.23489,1.44265,0,0.00014365,0.00014365,0.00014365
175,21219.5,1.00229,1.65389,1.08084,1.3587,0,0.7578,0.6517,0.69215,0.50176,0.73362,0.65835,0.67962,0.44679,1.08948,1.44471,1.23139,1.45744,0,0.0001387,0.0001387,0.0001387
176,21340.6,0.99526,1.63801,1.06796,1.34613,0,0.7465,0.65918,0.69754,0.50614,0.74502,0.66403,0.68134,0.44955,1.09171,1.45328,1.23124,1.45214,0,0.00013375,0.00013375,0.00013375
177,21461.9,0.98824,1.62805,1.06561,1.34379,0,0.74076,0.65918,0.69392,0.50241,0.75163,0.65885,0.67854,0.44604,1.09663,1.45879,1.23499,1.44845,0,0.0001288,0.0001288,0.0001288
178,21582.5,0.99103,1.6341,1.07503,1.35075,0,0.72329,0.6691,0.69318,0.5047,0.73456,0.66689,0.68097,0.44726,1.09904,1.45517,1.23074,1.45455,0,0.00012385,0.00012385,0.00012385
179,21703.4,0.97219,1.60812,1.05152,1.33273,0,0.73469,0.65865,0.69824,0.50616,0.74163,0.66305,0.68301,0.45244,1.08782,1.45613,1.21049,1.44571,0,0.0001189,0.0001189,0.0001189
180,21824.1,0.98219,1.59671,1.05563,1.34699,0,0.73993,0.65563,0.69337,0.5015,0.74399,0.65683,0.68128,0.45014,1.09514,1.46073,1.2322,1.45731,0,0.00011395,0.00011395,0.00011395
181,21944.8,0.9891,1.65595,1.06129,1.3472,0,0.74354,0.65334,0.68972,0.49908,0.7467,0.65966,0.68178,0.44767,1.10091,1.46686,1.22583,1.46445,0,0.000109,0.000109,0.000109
182,22065.9,0.9825,1.62656,1.06193,1.33939,0,0.7772,0.63686,0.69045,0.50122,0.76388,0.65189,0.6813,0.44729,1.10085,1.46866,1.23446,1.45873,0,0.00010405,0.00010405,0.00010405
183,22186.4,0.96803,1.61098,1.0394,1.33833,0,0.76185,0.63589,0.69507,0.50002,0.72337,0.6587,0.68058,0.44577,1.09426,1.46205,1.23087,1.44983,0,9.91e-05,9.91e-05,9.91e-05
184,22307.6,0.98878,1.62712,1.04847,1.34774,0,0.73212,0.66489,0.69738,0.50442,0.74585,0.65274,0.67943,0.44893,1.09411,1.46757,1.22176,1.45489,0,9.415e-05,9.415e-05,9.415e-05
185,22428.4,0.98741,1.63897,1.05114,1.3423,0,0.69533,0.69017,0.69892,0.50594,0.75142,0.65336,0.68082,0.45143,1.09554,1.47022,1.2256,1.46251,0,8.92e-05,8.92e-05,8.92e-05
186,22549.1,0.96458,1.61227,1.03171,1.32777,0,0.69094,0.69086,0.69817,0.50578,0.76692,0.65192,0.68205,0.45249,1.10115,1.47236,1.23995,1.46073,0,8.425e-05,8.425e-05,8.425e-05
187,22670.2,0.99134,1.65499,1.05833,1.34441,0,0.74179,0.6615,0.70066,0.51053,0.75881,0.6531,0.68726,0.45268,1.0925,1.47445,1.24107,1.44846,0,7.93e-05,7.93e-05,7.93e-05
188,22791.7,0.96315,1.63021,1.02956,1.32882,0,0.74698,0.66548,0.69933,0.51095,0.73406,0.66343,0.68913,0.45499,1.08475,1.46779,1.23265,1.43917,0,7.435e-05,7.435e-05,7.435e-05
189,22913.2,0.97894,1.64246,1.04883,1.33328,0,0.74879,0.6662,0.70066,0.50579,0.7449,0.66175,0.69185,0.45592,1.08988,1.46373,1.22674,1.44617,0,6.94e-05,6.94e-05,6.94e-05
190,23033.9,0.98875,1.6333,1.05311,1.34545,0,0.7485,0.66728,0.69926,0.50558,0.74168,0.66547,0.68383,0.45377,1.09501,1.45829,1.23793,1.44746,0,6.445e-05,6.445e-05,6.445e-05
191,23154.8,0.97759,1.46618,1.05633,1.39006,0,0.77877,0.65496,0.69589,0.51004,0.77349,0.65574,0.69158,0.45518,1.08838,1.46557,1.24754,1.4333,0,5.95e-05,5.95e-05,5.95e-05
192,23275.1,0.96285,1.41671,1.042,1.37244,0,0.74582,0.66808,0.6955,0.51064,0.73955,0.66697,0.69182,0.45478,1.0772,1.46676,1.25528,1.42385,0,5.455e-05,5.455e-05,5.455e-05
193,23395,0.93506,1.42695,1.00989,1.35386,0,0.74529,0.66697,0.69297,0.5104,0.73058,0.67046,0.68883,0.45577,1.06656,1.46605,1.25877,1.41768,0,4.96e-05,4.96e-05,4.96e-05
194,23515,0.94096,1.43338,1.00754,1.36161,0,0.75299,0.66567,0.69348,0.51047,0.7374,0.6615,0.68357,0.45814,1.06178,1.46802,1.25152,1.41629,0,4.465e-05,4.465e-05,4.465e-05
195,23635.4,0.94183,1.43013,0.98368,1.35373,0,0.75404,0.66567,0.69174,0.51111,0.74327,0.66019,0.68188,0.45689,1.05339,1.47217,1.24137,1.40877,0,3.97e-05,3.97e-05,3.97e-05
196,23755.5,0.93168,1.40817,0.99326,1.34918,0,0.75864,0.66098,0.69287,0.51083,0.75055,0.65307,0.68368,0.46027,1.04957,1.47633,1.23448,1.4111,0,3.475e-05,3.475e-05,3.475e-05
197,23875.9,0.93739,1.42281,0.99482,1.35412,0,0.747,0.66907,0.69542,0.51467,0.71038,0.67681,0.68607,0.46299,1.04241,1.47982,1.23023,1.40725,0,2.98e-05,2.98e-05,2.98e-05
198,23996,0.92375,1.3962,0.97013,1.35468,0,0.72362,0.6765,0.69566,0.51561,0.69822,0.68191,0.68903,0.46342,1.04692,1.48152,1.22455,1.41582,0,2.485e-05,2.485e-05,2.485e-05
199,24116.4,0.91498,1.39013,0.96059,1.33845,0,0.72712,0.67486,0.69746,0.51479,0.71069,0.67766,0.68805,0.46347,1.04453,1.48294,1.22388,1.41669,0,1.99e-05,1.99e-05,1.99e-05
200,24236.6,0.92222,1.40755,0.97765,1.33384,0,0.72269,0.67484,0.69753,0.51513,0.69456,0.67975,0.68764,0.46272,1.04586,1.48201,1.21953,1.41772,0,1.495e-05,1.495e-05,1.495e-05
